region_code,year,metric_id,value,real_value,value_per_capita,real_value_per_capita
1718,2016,14,7446.0,3513.5973047767866,0.00207762493373141,0.0009803837452989164
1718,2017,14,9242.0,3585.1986554093714,0.0025308760303420323,0.000981788935402517
1718,2018,14,13488.1,4132.136187102431,0.003625735867315395,0.00111075943848349
1718,2019,14,15783.6,4120.6588162765975,0.004154781647318961,0.0010846978905147799
1718,2020,14,18383.4,4289.299043459966,0.004741166761231754,0.0011062307328261118
1718,2021,14,22834.3,4719.9825004622535,0.005784203460242673,0.0011956284673258488
1718,2022,14,29188.6,5290.493075708453,0.007240493141170342,0.001312354098109407
1718,2023,14,32955.7,5243.682916435916,0.008002452527803409,0.0012732948658238832
1718,2024,14,45408.0,6333.850770326909,0.010789592491386479,0.0015050138458659638
1722,2010,14,756.4,756.4,0.0003645301204819277,0.0003645301204819277
1722,2011,14,925.8,762.7469888194614,0.0004256356029607834,0.0003506721478642184
1722,2012,14,1101.8,791.6845013370864,0.0004965523457569065,0.00035679142878772654
1722,2013,14,1321.4,842.0675888908736,0.0005845350791825179,0.0003724973851591938
1722,2014,14,1615.3,910.1428835800549,0.0006997790581813456,0.00039429141947756137
1722,2015,14,1910.7,978.6883598750964,0.000810202264342959,0.0004149973963766681
1722,2016,14,2200.7,1038.460057564098,0.0009125855276798672,0.00043062826355550404
1722,2017,14,2356.4,914.105400520087,0.0009569914307761037,0.0003712404664419798
1722,2018,14,3234.7,990.9639552212864,0.0012865722695091877,0.00039414682810487884
1722,2019,14,4231.3,1104.674703446056,0.0016464842989999612,0.0004298512406887645
1722,2020,14,5322.7,1241.9167302362107,0.002024533110189799,0.00047237333316960583
1722,2021,14,6675.3,1379.8233002691425,0.0024900402864816472,0.0005147057968774778
1722,2022,14,7229.8,1310.4159445385178,0.0026355351414406535,0.00047769610110036376
1722,2023,14,8848.6,1407.92799589676,0.0031528950650276145,0.0005016668433624657
1722,2024,14,13819.8,1927.69007390248,0.004803378401862987,0.0006700114955693164
1724,2010,14,926.8,926.8,0.0012973124300111982,0.0012973124300111982
1724,2011,14,1211.4,998.0467727974678,0.001665841584158416,0.0013724515577522936
1724,2012,14,1528.1,1097.9969926422234,0.002066396213657877,0.001484782951510782
1724,2013,14,1929.3,1229.4543660111717,0.002570343725019984,0.0016379621183202394
1724,2014,14,2363.1,1331.4917651136184,0.003093872741555381,0.0017432466157549337
1724,2015,14,2820.6,1444.7523880586677,0.0036296486938617936,0.0018591589088388467
1724,2016,14,3522.3,1662.0929071468272,0.004455223880597015,0.002102318374837879
1724,2017,14,3806.5,1476.6347848751107,0.004739758436060266,0.0018386686401134487
1724,2018,14,5163.1,1581.7374090960598,0.006328103934305675,0.0019386412662042649
1724,2019,14,7293.0,1903.999388422491,0.008787805759730087,0.002294251582627414
1724,2020,14,7990.9,1864.4733687122207,0.009442159990547087,0.00220308799327924
1724,2021,14,9813.3,2028.4661352345474,0.011398884887908002,0.0023562157454228684
1724,2022,14,12011.2,2177.0544127141893,0.013670839972683816,0.0024778675309744926
1724,2023,14,15348.1,2442.083456572007,0.017118112870845418,0.00272371565533349
1724,2024,14,20064.5,2798.747991129851,0.021952407002188184,0.003062087517647539
1726,2010,14,6984.4,6984.4,0.0031259902430291367,0.0031259902430291367
1726,2011,14,9628.9,7933.046533423755,0.004192858698018724,0.0034544073735788177
1726,2012,14,12516.4,8993.501445394362,0.005419997401810072,0.003894470811672092
1726,2013,14,15531.3,9897.384851930396,0.006634755863129565,0.004228025482476994
1726,2014,14,15468.5,8715.746421505652,0.006574227548982107,0.0037042570536383406
1726,2015,14,18986.1,9724.956858441705,0.008006620840888963,0.004101107771450978
1726,2016,14,23511.9,11094.72850794807,0.009824460972756143,0.004635938704641514
1726,2017,14,30459.6,11816.026505551536,0.012565323212738748,0.0048743973043816405
1726,2018,14,43274.1,13257.202613732796,0.017556128037648586,0.0053783936929420245
1726,2019,14,52747.5,13770.904667601171,0.021015777521016774,0.005486634793259162
1726,2020,14,66188.0,15443.287155179574,0.02573706108799627,0.00600508891207356
1726,2021,14,90211.9,18647.323952713712,0.03348125742280285,0.006920770469386027
1726,2022,14,108807.7,19721.61677619902,0.038036670628539465,0.0068942238607980905
1726,2023,14,124116.4,19748.542629333522,0.041982275740765795,0.006679929180534948
1726,2024,14,171706.2,23950.87753567447,0.05646744277821626,0.007876505372163401
1727,2010,14,5471.2,5471.2,0.002115781739433079,0.002115781739433079
1727,2011,14,7286.5,6003.192842982292,0.002755445469671759,0.002270153094457076
1727,2012,14,8112.1,5828.84719849027,0.0030371022089105207,0.0021822715082329726
1727,2013,14,10418.3,6639.104556789608,0.003864784657046407,0.0024628499301812545
1727,2014,14,12474.6,7028.829576863588,0.004576323416119447,0.002578535374321724
1727,2015,14,14401.0,7376.401879186299,0.005220969437697133,0.0026742565635305437
1727,2016,14,16864.7,7958.066675512902,0.006035825489424144,0.0028481681670351464
1727,2017,14,21693.4,8415.402349194726,0.007667408899727848,0.0029743761174830263
1727,2018,14,37724.4,11557.028667990819,0.013184817559066126,0.004039224335240745
1727,2019,14,53484.8,13963.393183861133,0.018452578920131104,0.004817454953893784
1727,2020,14,65949.9,15387.732573206282,0.022417451306978482,0.005230542361469214
1727,2021,14,83433.9,17246.27196565332,0.028036526765012264,0.005795313003008609
1727,2022,14,93935.1,17025.9277977012,0.0319344212136665,0.005788178751555737
1727,2023,14,106915.3,17011.622636315446,0.035717010756998735,0.005683043574636015
1727,2024,14,138555.4,19326.75359018131,0.04540120584573039,0.006332903070378567
1730,2010,14,3265.5,3265.5,0.0010620893774799973,0.0010620893774799973
1730,2011,14,4120.1,3394.463025097282,0.0012758887650191999,0.0010511776988409768
1730,2012,14,4596.9,3303.0445490982506,0.0014011521580102413,0.0010067802210126343
1730,2013,14,5290.8,3371.584076966728,0.0015889719794576088,0.0010125789341282182
1730,2014,14,6596.4,3716.7501499705777,0.0019478517643584821,0.001097519607255449
1730,2015,14,7170.2,3672.6808384238316,0.002081395686376963,0.0010661211757739938
1730,2016,14,8040.7,3794.2226495458913,0.0022938692836561776,0.0010824245141773576
1730,2017,14,9728.5,3773.9239471056126,0.0027290451077199283,0.0010586635848029659
1730,2018,14,13613.8,4170.64491099377,0.00376051046903486,0.0011520482047935943
1730,2019,14,18661.2,4871.920113427916,0.005066434990361904,0.0013227052136475213
1730,2020,14,21701.2,5063.423327672433,0.005783901918976546,0.0013495264732602433
1730,2021,14,27761.5,5738.463372495888,0.007267408376963351,0.0015022155425381905
1730,2022,14,30303.5,5492.57096673808,0.007777307257981727,0.001409652747853937
1730,2023,14,35794.9,5695.436771955443,0.009002062218645475,0.0014323458421033229
1730,2024,14,45896.1,6401.934644556044,0.011300283146620706,0.0015762488352963299
1733,2010,14,628.6,628.6,0.00040253586065573774,0.00040253586065573774
1733,2011,14,852.4,702.2742852340775,0.0005323839860096183,0.00043861987710578824
1733,2012,14,1014.2,728.7406255727656,0.0006225523295070899,0.0004473271288274296
1733,2013,14,1297.2,826.6460392835185,0.0007843753779175233,0.0004998464380720271
