Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1722221,Uzun tumani,Узунский район,Uzun district,Узун тумани,9.8,4.9,8.2,6.5,7.2,4.5,1.7,9.4,13.5,10.2,8.2,19.7,24.9,21.8,18.1
1722223,Sherobod tumani,Шерабадский район,Sherabad district,Шеробод тумани,36.9,16.3,16.7,27.0,20.0,11.0,18.6,35.0,65.4,47.7,31.3,46.3,16.4,22.2,20.9
1722226,Sho‘rchi tumani,Шурчинский район,Shurchi district,Шўрчи тумани,19.6,11.2,18.0,18.5,16.5,34.9,20.9,13.3,23.9,18.2,10.6,15.0,24.0,8.7,19.9
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,250.3,176.7,270.5,323.1,486.0,275.2,252.1,289.2,291.4,570.8,612.7,667.2,813.6,861.6,678.0
1724401,Guliston shahri,Город Гулистан,Gulistan city,Гулистон шаҳри,36.5,37.7,65.2,67.8,187.2,66.3,63.3,52.4,50.3,76.3,74.2,83.7,80.3,67.8,67.7
1724410,Shirin shahri,Город Ширин,Shirin city,Ширин шаҳри,3.1,0.0,4.5,3.8,40.2,13.7,2.1,0.6,8.0,69.7,59.0,80.3,12.0,12.1,2.4
1724413,Yangiyer shahri,Город Янгиер,Yangier city,Янгийер шаҳри,2.4,2.7,3.4,4.2,2.1,20.8,1.0,1.7,7.7,36.7,108.2,150.8,212.2,210.4,158.3
1724206,Oqoltin tumani,Акалтынский район,Akaltyn  district,Оқолтин тумани,14.7,13.1,12.4,15.3,49.0,10.9,9.7,8.2,9.0,9.6,16.4,10.4,10.6,10.4,19.4
1724212,Boyovut tumani,Баяутский район,Bayaut district,Боёвут тумани,16.8,17.9,12.8,15.2,18.0,11.9,8.2,19.3,10.4,21.4,21.7,26.9,59.3,72.4,75.1
1724216,Sayxunobod tumani,Сайхунабадский район,Saykhunabad district,Сайхунобод тумани,24.6,17.2,10.0,13.9,10.2,8.4,20.3,11.4,17.3,33.9,38.5,62.2,55.7,49.3,45.5
1724220,Guliston tumani,Гулистанский район,Gulistan district,Гулистон тумани,15.3,10.8,8.7,11.9,8.9,6.7,3.4,20.0,1.6,22.5,11.5,22.6,17.5,16.6,12.9
1724226,Sardoba tumani,Сардобский район,Sardoba district,Сардоба тумани,11.6,10.4,9.3,37.1,6.3,3.4,5.3,4.0,1.7,2.4,5.7,6.1,10.8,14.1,13.6
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaabad district,Мирзаобод тумани,4.6,10.2,51.9,30.1,65.9,22.0,8.8,28.0,39.1,80.7,54.5,23.2,38.1,51.7,24.0
1724231,Sirdaryo tumani,Сырдарьинский район,Syrdarya district,Сирдарё тумани,84.7,52.6,88.7,117.9,96.6,110.4,126.9,138.3,134.0,198.7,180.9,176.1,291.1,317.0,232.5
1724235,Xovos tumani,Хавасский район,Khovos district,Ховос тумани,0.7,2.2,2.5,0.6,0.2,0.1,0.8,2.6,10.4,15.6,30.4,24.4,25.7,38.5,23.3
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,2901.6,3655.7,2952.4,3318.3,3864.2,3094.8,3019.8,3207.6,3861.3,4746.9,4604.2,5311.3,5584.5,5783.0,5896.6
1727401,Nurafshon shahri,Город Нурафшон,Nurafshan city,Нурафшон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,15.5,36.9,43.5,67.8,63.2,87.4
1727404,Olmaliq shahri,Город Алмалык,Almalyk city,Олмалиқ шаҳри,929.2,1064.8,880.4,795.3,858.5,680.7,761.9,1013.7,1452.1,1559.5,1483.3,1964.5,1563.6,1248.4,1326.4
1727407,Angren shahri,Город Ангрен,Angren city,Aнгрен шаҳри,5.9,68.4,68.7,161.4,68.6,133.4,244.8,128.4,134.4,216.8,290.8,208.4,247.9,327.4,325.9
1727413,Bekobod shahri,Город Бекабад,Bekabad city,Бекобод шаҳри,409.9,452.5,395.0,368.2,291.6,329.9,234.1,283.1,510.4,485.5,424.7,377.4,359.9,397.5,181.5
1727419,Chirchiq shahri,Город Чиpчик,Chirchik city,Чирчиқ шаҳри,179.0,237.1,257.3,168.8,186.8,163.1,137.1,202.0,184.7,241.1,238.7,295.2,417.1,561.3,728.5
1727415,Ohangaron shahri,Город Ахангаран,Akhangaran city,Оҳангарон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,371.8,331.3,303.2,258.0,302.5,385.8,230.4
1727424,Yangiyo‘lshahri,Город Янгиюль,Yangiyul city,Янгийўлшаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,22.0,32.0,34.3,64.0,97.4,113.4,105.2
1727206,Oqqo‘rg‘on tumani,Аккурганский район,Akkurgan district,Оққўрғон тумани,1.1,33.6,16.5,6.0,2.4,7.3,2.2,24.6,10.1,19.5,16.7,16.9,15.9,14.1,17.7
1727212,Ohangaron tumani,Ахангаранский район,Akhangaran district,Оҳангарон тумани,191.0,459.7,160.8,179.0,206.9,229.4,224.1,183.8,36.4,144.7,96.7,270.0,406.0,514.7,448.9
1727220,Bekobod tumani,Бекабадский район,Bekabad district,Бекобод тумани,0.0,0.0,0.1,1.0,1.2,0.6,3.5,4.9,3.8,9.9,12.4,20.9,21.5,8.1,10.4
1727224,Bo‘stonliq tumani,Бостанлыкский район,Bostanlyk district,Бўстонлиқ тумани,32.4,30.0,33.3,51.5,64.2,140.1,50.7,51.7,91.7,154.3,152.2,164.5,152.9,119.7,127.6
1727228,Bo‘ka tumani,Букинский район,Buka district,Бўка тумани,0.1,0.4,1.3,0.2,0.3,0.5,1.7,10.0,4.8,10.5,18.7,16.6,29.4,43.4,20.3
1727233,Quyichirchiq tumani,Куйичирчикский район,Kuyichirchik district,Қуйичирчиқ тумани,1.8,61.4,3.0,2.7,0.9,35.0,2.7,3.5,10.4,75.3,38.6,42.6,94.6,80.1,61.6
1727237,Zangiota tumani,Зангиатинский район,Zangiata district,Зангиота тумани,199.8,199.1,206.3,399.6,531.5,350.4,230.5,265.6,393.8,495.5,564.3,621.4,533.5,584.3,703.5
1727239,Yuqorichirchiq tumani,Юкоричирчикский район,Yukorichirchik district,Юқоричирчиқ тумани,65.0,125.0,15.9,24.6,46.6,56.4,47.1,82.4,107.9,143.9,134.5,130.3,202.1,183.5,196.9
1727248,Qibray tumani,Кибрайский район,Kibray district,Қибрай тумани,123.6,136.3,206.9,208.1,234.7,190.9,200.4,138.2,138.8,237.9,252.8,240.7,306.7,336.9,452.3
1727249,Parkent tumani,Паркентский район,Parkent district,Паркент тумани,25.4,60.4,15.2,19.4,74.6,7.2,16.3,13.3,30.2,63.1,47.6,58.7,76.3,52.2,43.8
1727250,Piskent tumani,Пскентский район,Piskent district,Пискент тумани,2.2,0.6,0.5,2.1,67.1,130.9,22.2,12.2,15.9,25.8,25.7,27.5,27.5,48.9,91.2
1727253,O‘rtachirchiq tumani,Уртачирчикский район,Urtachirchik district,Ўртачирчиқ тумани,156.6,73.5,80.6,109.5,78.5,34.4,31.0,37.7,26.7,38.0,45.8,50.7,71.0,103.1,103.8
1727256,Chinoz tumani,Чиназский район,Chinaz district,Чиноз тумани,18.0,91.0,17.4,47.0,11.7,77.2,20.0,32.7,36.2,37.3,37.5,43.0,63.5,68.5,120.0
1727259,Yangiyo‘l tumani,Янгиюльский район,Yangiyul district,Янгийўл тумани,58.9,59.6,56.8,99.7,553.9,267.5,174.9,81.5,91.3,123.0,122.5,141.4,173.0,201.0,212.9
1727265,Toshkent tumani,Ташкентский район,Tashkent district,Тошкент тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,106.2,169.4,205.5,243.8,353.2,326.2,296.8
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,953.7,1090.9,971.2,1050.5,968.3,1167.8,873.2,949.4,1353.6,1417.8,1463.1,1835.5,2064.0,1979.3,2171.4
1730401,Farg‘ona shahri,Город Фергана,Fergana city,Фарғона шаҳри,575.3,674.8,585.6,531.2,386.1,297.5,323.1,275.3,447.2,248.4,285.6,319.3,393.3,315.0,432.7
1730405,Qo‘qon shahri,Город Коканд,Kokand city,Қўқон шаҳри,47.4,82.9,72.1,140.6,166.2,135.0,181.9,196.2,260.2,256.2,261.9,370.1,424.7,385.8,384.9
1730408,Quvasoy shahri,Город Кувасай,Kuvasay city,Қувасой шаҳри,40.8,38.0,21.7,21.4,70.3,83.6,18.4,79.4,52.0,72.2,90.6,54.0,52.9,66.3,73.5
1730412,Marg‘ilon shahri,Город Маpгилан,Margilan city,Марғилон шаҳри,7.4,10.4,7.1,10.2,15.9,24.3,15.6,23.6,42.0,96.0,92.8,85.1,121.1,106.0,80.2
1730203,Oltiariq tumani,Алтыарыкский район,Altyaryk district,Олтиариқ тумани,8.6,2.8,0.6,3.2,9.5,6.7,12.1,46.4,57.3,99.6,93.8,109.6,137.8,162.6,206.1
1730206,Qo‘shtepa tumani,Куштепинский район,Kushtepa district,Қўштепа тумани,1.0,0.8,1.2,0.7,1.2,1.0,0.4,2.1,15.4,28.4,52.6,63.1,131.6,110.7,113.1
1730209,Bog‘dod tumani,Багдадский район,Baghdad district,Боғдод тумани,14.9,18.2,8.0,4.7,11.1,6.5,2.2,10.5,6.7,13.5,16.2,20.4,29.4,34.0,20.0
1730212,Buvayda tumani,Бувайдинский район,Buvayda district,Бувайда тумани,0.9,2.5,3.7,2.9,3.1,4.5,8.3,19.8,25.0,20.7,15.1,24.1,40.6,38.5,34.1
1730215,Beshariq tumani,Бешарыкский район,Besharik district,Бешариқ тумани,32.0,38.9,14.9,10.9,7.1,6.6,32.2,16.3,17.0,45.4,25.0,49.3,55.8,69.4,34.7
1730218,Quva tumani,Кувинский район,Kuva district,Қува тумани,13.5,8.5,2.9,4.9,24.0,18.1,19.1,38.9,64.6,59.4,45.1,52.4,46.7,49.0,88.7
1730221,Uchko‘prik tumani,Учкуприкский район,Uchkuprik district,Учкўприк тумани,3.0,1.0,2.6,4.9,3.2,2.2,8.5,15.4,58.0,121.4,157.5,183.2,237.0,313.0,272.8
1730224,Rishton tumani,Риштанский район,Rishtan district,Риштон тумани,13.1,14.5,6.2,12.3,9.9,6.5,8.3,10.7,8.9,20.5,13.9,23.8,27.2,28.0,19.4
1730226,So‘x tumani,Сохский район,Sokh district,Сўх тумани,0.4,0.0,0.0,0.0,0.0,0.0,0.5,1.3,4.2,5.4,7.4,3.1,10.1,11.9,13.0
1730227,Toshloq tumani,Ташлакский район,Tashlak district,Тошлоқ тумани,113.6,126.2,114.2,110.0,92.8,82.5,105.0,128.9,135.9,149.6,125.3,186.7,167.3,93.4,62.7
1730230,O‘zbekiston tumani,Узбекистанский район,Uzbekistan district,Ўзбекистон тумани,14.8,8.7,7.3,2.3,4.2,5.5,23.5,11.8,71.8,48.1,33.6,47.6,36.3,41.9,40.7
1730233,Farg‘ona tumani,Ферганский район,Fergana district,Фарғона тумани,7.2,9.2,5.5,4.3,2.5,5.1,20.1,17.9,31.0,50.3,52.2,66.0,67.0,51.7,47.0
1730236,Dang‘ara tumani,Дангаринский район,Dangara district,Данғара тумани,46.8,24.3,96.4,135.1,111.2,111.1,81.2,28.4,42.1,57.0,52.6,55.9,58.0,74.0,90.6
1730238,Furqat tumani,Фуркатский район,Furkat district,Фурқат тумани,1.5,3.3,3.2,0.4,0.9,0.3,2.5,4.6,3.7,12.5,6.4,21.7,20.5,21.2,23.8
1730242,Yozyovon tumani,Язъяванский район,Yazyavan district,Ёзёвон тумани,3.6,3.3,0.9,1.0,1.1,42.6,1.6,3.6,3.7,12.1,34.6,97.2,6.5,7.0,131.0
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,209.8,291.5,247.7,298.3,305.5,211.4,216.6,256.0,272.0,557.7,469.3,517.2,787.3,881.1,953.4
1733401,Urganch shahri,Город Ургенч,Urgench city,Урганч шаҳри,21.7,22.0,19.1,24.7,29.4,43.2,44.8,51.9,92.8,139.0,108.6,124.1,151.3,182.3,205.6
1733406,Xiva shahri,Город Хива,Khiva city,Хива шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,13.0,20.9,21.4,23.1,29.7,34.3,129.1
1733204,Bog‘ot tumani,Багатский район,Bagat district,Боғот тумани,28.9,36.1,24.0,20.5,15.9,13.6,11.8,22.6,22.1,30.6,39.9,40.4,39.8,49.0,22.1
1733208,Gurlan tumani,Гурленский район,Gurlan district,Гурлан тумани,22.6,31.4,22.4,18.3,13.9,8.7,9.8,11.0,15.8,18.7,24.3,22.1,20.7,32.6,48.6
1733212,Qo‘shko‘pir tumani,Кошкупырский район,Kushkupyr district,Қўшкўпир тумани,14.4,17.0,12.7,13.9,11.8,8.2,7.5,7.4,7.4,14.7,14.3,20.1,14.5,31.3,32.1
1733217,Urganch tumani,Ургенчский район,Urgench district,Урганч тумани,9.6,20.9,29.7,31.0,33.4,16.1,12.5,15.8,33.2,39.5,32.2,47.6,49.6,57.9,61.2
1733220,Xazorasp tumani,Хазараспский район,Khazarasp district,Хазорасп тумани,16.1,17.4,15.7,14.1,14.2,8.5,11.9,14.5,21.3,136.0,25.9,32.4,35.8,54.5,34.9
1733221,Tuproqqal’a tumani,Тупроккалинский район,Tuprakkala district,Тупроққалъа тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.9,27.9,214.6,206.0,202.0
1733223,Xonqa tumani,Ханкинский район,Khanka district,Хонқа тумани,29.1,43.8,38.0,38.8,43.5,23.8,20.7,17.5,14.3,58.3,37.2,39.5,53.3,58.8,53.2
1733226,Xiva tumani,Хивинский район,Khiva district,Хива тумани,2.5,2.8,4.5,5.6,6.7,3.5,6.6,2.7,9.0,16.5,15.6,23.5,28.5,26.6,28.8
1733230,Shovot tumani,Шаватский район,Shavat district,Шовот тумани,13.1,32.4,25.2,21.1,68.6,46.9,57.4,68.0,30.9,29.6,16.7,17.3,62.9,60.2,59.9
1733233,Yangiariq tumani,Янгиарыкский район,Yangiaryk district,Янгиариқ тумани,16.5,26.2,14.4,20.6,18.0,15.0,8.5,10.1,8.5,23.5,17.1,60.2,70.3,47.9,28.4
1733236,Yangibozor tumani,Янгибазарский район,Yangibazar district,Янгибозор тумани,14.0,16.4,10.8,12.8,12.8,9.3,6.5,5.7,3.8,30.3,28.0,38.7,16.1,39.8,32.3
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,9006.8,8961.2,9140.3,10521.5,9489.6,8321.6,8116.4,8440.6,9800.0,13229.5,12360.1,16583.1,19609.0,25186.3,26528.2
1726262,Uchtepa tumani,Учтепинский район,Uchtepa district,Учтепа тумани,195.2,223.7,263.4,187.9,163.9,144.4,201.5,219.0,398.5,458.7,565.2,638.5,587.9,803.9,516.0
1726264,Bektemir tumani,Бектемирский район,Bektemir district,Бектемир тумани,120.8,126.8,179.8,240.6,181.2,186.4,312.6,208.7,267.1,311.4,219.9,368.3,514.4,709.5,1089.1
1726266,Yunusobod tumani,Юнусабадский район,Yunusabad district,Юнусобод тумани,622.4,1053.8,1140.4,1622.3,1315.9,1235.0,1087.0,951.9,878.0,1835.2,1704.5,1889.9,2446.7,2863.9,3235.7
1726269,Mirzo Ulug‘bek tumani,Мирзо Улугбекский район,Mirzo Ulugbek district,Мирзо Улуғбек тумани,749.2,1010.0,858.3,791.9,856.0,736.2,652.1,763.5,1093.3,1126.3,818.6,930.1,1068.7,2133.6,3277.1
1726273,Mirobod tumani,Мирабадский район,Mirabad district,Миробод тумани,1998.2,2847.9,2713.1,2809.1,2965.9,2703.1,2744.3,2507.3,2870.4,3725.8,2883.8,3107.9,3642.4,4531.0,4319.5
1726277,Shayxontoxur tumani,Шайхантахурский район,Shaykhantakhur district,Шайхонтохур тумани,522.2,814.4,872.2,667.7,591.4,541.7,525.5,633.8,952.5,1124.6,985.1,1463.1,1645.4,2267.7,2147.0
1726280,Olmazor tumani,Алмазарский район,Almazar district,Олмазор тумани,341.0,297.3,279.9,383.8,482.5,514.4,496.4,546.4,756.6,939.1,924.7,1310.8,1557.2,1763.5,1700.8
1726283,Sirg‘ali tumani,Сергелийский район,Sergeli district,Сирғали тумани,351.9,411.3,296.2,337.8,432.8,503.3,391.6,424.6,536.6,810.0,809.0,971.0,1552.8,2118.3,1890.4
1726287,Yakkasaroy tumani,Яккасарайский район,Yakkasaray district,Яккасарой тумани,2979.4,690.2,885.6,805.1,3707.4,522.9,525.5,573.1,630.0,986.9,959.9,2058.5,2526.4,2556.6,2937.3
1726290,Yashnobod tumani,Яшнободский район,Yashnabad district,Яшнобод тумани,436.8,607.9,689.6,664.2,749.0,556.1,414.7,650.7,723.9,883.4,1235.6,1782.4,1581.2,2023.3,1961.9
1726292,Yangihayot tumani,Янгихаётский район,Yangikhayot district,Янгиҳаёт тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.5,327.4,645.1,798.4
1726294,Chilonzor tumani,Чиланзарский район,Chilanzar district,Чилонзор тумани,608.9,710.2,815.1,1030.0,753.6,607.5,670.6,848.2,660.2,924.2,943.1,1740.8,2143.6,2765.0,2631.0
