Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1708204,Baxmal tumani,Бахмальский район,Bakhmal district,Бахмал тумани,15.6,17.9,19.3,24.5,33.1,41.9,45.2,49.2,57.3,73.3,87.3,111.8,125.7,159.9,159.1
1708209,G‘allaorol tumani,Галляаральский район,Gallaaral district,Ғаллаорол тумани,13.7,21.3,27.4,34.1,41.1,51.3,55.7,69.5,90.7,107.2,174.9,195.4,201.0,230.0,204.8
1708212,Sharof Rashidov tumani,Шароф-Рашидовский  район,Sharof Rashidov  district,Шароф Рашидов тумани,27.8,31.3,39.2,69.1,102.1,121.3,138.7,144.2,319.9,507.6,425.9,517.7,603.0,726.7,1009.2
1708215,Do‘stlik tumani,Дустликский район,Dustlik district,Дўстлик тумани,6.7,8.1,10.8,15.5,18.2,25.8,29.4,30.2,42.6,75.5,53.8,73.5,72.8,94.0,132.4
1708218,Zomin tumani,Зааминский район,Zomin district,Зомин тумани,15.8,23.5,27.8,46.9,42.7,52.6,61.3,64.2,85.6,131.7,248.8,343.2,292.9,363.7,790.3
1708220,Zarbdor tumani,Зарбдарский район,Zarbdar district,Зарбдор тумани,6.8,11.5,14.3,19.0,23.2,29.0,28.8,44.4,47.1,89.7,124.8,137.3,111.9,122.6,66.5
1708223,Mirzacho‘l tumani,Мирзачульский район,Mirzachul district,Мирзачўл тумани,4.5,6.7,10.2,10.4,12.6,14.0,17.8,27.5,38.8,46.4,61.3,75.9,67.9,65.2,65.5
1708225,Zafarobod tumani,Зафарабадский район,Zafarabad district,Зафаробод тумани,2.2,3.7,4.9,9.2,11.1,15.6,18.8,14.9,24.9,162.7,87.9,56.6,46.3,60.8,69.2
1708228,Paxtakor tumani,Пахтакорский район,Pakhtakor district,Пахтакор тумани,10.4,15.8,17.0,20.5,33.4,44.3,54.8,61.9,91.6,116.6,201.0,162.8,188.2,205.0,188.2
1708235,Forish tumani,Фаришский район,Farish district,Фориш тумани,9.7,13.5,17.9,22.4,28.3,37.6,43.4,48.0,67.3,95.4,87.9,136.6,150.3,194.2,207.6
1708237,Yangiobod tumani,Янгиободский район,Yangiabad district,Янгиобод тумани,2.7,10.0,8.6,12.3,14.9,21.0,20.6,24.1,25.7,69.8,37.7,48.8,35.4,18.7,24.5
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,699.2,791.5,997.9,1168.2,1560.0,2067.5,2560.0,2759.1,3701.1,4365.3,4832.6,6336.6,7793.8,13986.6,15387.4
1710401,Qarshi  shahri,Город Карши,Karshi city,Қарши шаҳри,189.4,210.3,286.5,225.0,462.1,322.4,411.1,770.6,1075.0,1121.4,1358.6,1728.1,2278.3,3387.6,4118.2
1710405,Shahrisabz shahri,Город Шахрисабз,Shakhrisabz city,Шаҳрисабз шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,178.7,252.4,291.4,352.7,338.8,546.1,453.1
1710240,Ko‘kdala tumani,Кукдалинский район,Kukdala district,Кўкдала тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.5,129.9,135.5
1710207,G‘uzor tumani,Гузарский район,Gissar district,Ғузор тумани,89.2,64.0,77.2,68.6,74.9,240.6,220.9,134.3,177.5,383.9,365.9,494.3,772.8,1025.3,587.9
1710212,Dehqonobod tumani,Дехканабадский район,Dehkanabad district,Деҳқонобод тумани,19.1,28.6,35.2,63.7,51.7,96.1,86.6,66.0,93.5,116.9,140.2,138.1,157.5,250.0,537.1
1710220,Qamashi tumani,Камашинский район,Kamashi district,Қамаши тумани,23.6,35.0,40.7,69.5,75.6,82.1,87.4,71.0,75.8,102.2,152.2,224.1,224.9,282.4,248.4
1710224,Qarshi tumani,Каршинский район,Karshi district,Қарши тумани,54.4,63.0,75.5,101.5,130.4,108.6,173.7,232.0,350.0,376.4,341.6,458.9,553.1,745.5,777.8
1710229,Koson tumani,Касанский район,Kasan district,Косон тумани,55.1,50.1,58.1,74.6,103.3,238.5,299.7,331.5,428.0,488.3,405.8,433.3,426.5,556.4,807.2
1710232,Kitob tumani,Китабский район,Kitab district,Китоб тумани,37.2,48.7,60.6,69.7,102.6,134.8,355.9,186.7,225.3,280.6,295.0,439.7,371.8,437.1,440.8
1710233,Mirishkor tumani,Миришкорский район,Mirishkor district,Миришкор тумани,18.6,25.4,31.2,58.0,51.2,88.3,98.2,61.4,92.3,109.8,174.3,182.7,168.5,234.8,200.1
1710234,Muborak tumani,Мубарекский район,Mubarek district,Муборак тумани,45.9,54.2,64.3,87.3,111.8,119.4,138.1,173.0,175.4,192.5,179.6,341.6,703.9,838.9,809.3
1710235,Nishon tumani,Нишанский  район,Nishon district,Нишон тумани,24.4,31.2,38.2,61.3,64.1,210.6,115.1,54.1,68.0,144.4,197.4,210.6,164.5,267.3,789.0
1710237,Kasbi tumani,Касбинский район,Kasbi district,Касби тумани,23.5,34.5,45.2,62.9,57.5,90.7,113.3,105.0,137.3,125.8,175.7,230.8,292.9,307.7,214.3
1710242,Chiroqchi tumani,Чиракчинский район,Chirakchi district,Чироқчи тумани,26.6,40.2,48.2,74.1,72.1,114.0,155.1,212.3,272.3,295.7,359.1,570.0,636.3,823.3,626.2
1710245,Shahrisabz tumani,Шахрисабзский район,Shakhrisabz district,Шаҳрисабз тумани,55.9,58.9,75.5,78.2,111.7,111.8,157.9,163.1,103.5,117.5,132.0,198.3,246.0,354.6,471.2
1710250,Yakkabog‘ tumani,Яккабагский район,Yakkabag district,Яккабоғ тумани,36.3,47.4,61.5,73.7,91.0,109.7,147.0,142.8,248.5,257.5,263.8,333.4,355.4,425.8,389.9
