Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,43.1,49.0,62.1,93.9,102.4,125.7,142.6,232.2,300.3,251.0,345.8,553.8,490.6,557.9,522.3
1722215,Qiziriq tumani,Кизирикский район,Kizirik district,Қизириқ тумани,23.0,48.0,57.5,91.6,96.8,113.4,131.2,160.0,391.6,203.0,176.2,350.6,320.4,407.0,296.6
1722217,Sariosiyo tumani,Сариасийский  район,Sariosia district,Сариосиё тумани,101.9,90.2,106.6,166.2,176.1,212.5,251.1,359.8,826.7,1082.6,780.2,2179.6,1288.7,1607.9,1252.2
1722220,Termiz tumani,Термезский район,Termiz district,Термиз тумани,32.7,42.3,55.1,106.7,129.0,162.0,213.9,272.2,495.7,685.6,861.3,852.1,830.2,697.3,1605.5
1722221,Uzun tumani,Узунский район,Uzun district,Узун тумани,20.9,23.3,28.9,53.9,60.2,72.6,88.1,106.7,143.7,211.5,250.2,347.4,251.3,289.20000000000005,295.1
1722223,Sherobod tumani,Шерабадский район,Sherabad district,Шеробод тумани,24.8,35.6,42.8,71.0,86.0,104.1,127.3,483.7,1430.4,403.3,651.1,749.2,553.8,4559.3,914.6
1722226,Sho‘rchi tumani,Шурчинский район,Shurchi district,Шўрчи тумани,21.9,25.6,30.8,55.4,61.5,74.0,81.8,117.8,201.4,223.6,293.5,390.5,416.2,347.2,755.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,406.2,596.7,663.1,852.8,992.3,1083.3,1322.9,1628.0,2699.3,5869.1,7191.9,8051.8,12354.6,15871.8,11406.3
1724401,Guliston shahri,Город Гулистан,Gulistan city,Гулистон шаҳри,58.4,83.8,83.4,108.4,109.2,153.9,292.2,352.2,586.2,921.1,1029.1,1492.9,1183.1,1275.9,1394.6
1724410,Shirin shahri,Город Ширин,Shirin city,Ширин шаҳри,59.8,35.0,39.6,67.4,120.7,54.8,46.8,43.9,71.8,685.7,999.7,967.8,307.1,1957.1,3447.2
1724413,Yangiyer shahri,Город Янгиер,Yangier city,Янгийер шаҳри,33.9,77.6,57.2,37.5,37.2,28.1,28.5,44.1,95.7,467.5,515.9,232.7,265.7,742.1,868.4
1724206,Oqoltin tumani,Акалтынский район,Akaltyn  district,Оқолтин тумани,11.0,11.0,16.9,33.0,20.6,40.4,31.8,59.1,194.8,229.0,427.2,286.4,275.9,522.9,445.2
1724212,Boyovut tumani,Баяутский район,Bayaut district,Боёвут тумани,23.0,24.1,48.4,65.0,51.5,65.9,72.3,77.8,160.9,226.4,254.1,1735.5,5642.0,6597.9,1702.2
1724216,Sayxunobod tumani,Сайхунабадский район,Saykhunabad district,Сайхунобод тумани,22.0,35.5,40.8,46.3,46.8,62.5,47.4,52.0,158.5,371.4,453.8,391.9,235.0,297.5,477.4
1724220,Guliston tumani,Гулистанский район,Gulistan district,Гулистон тумани,19.3,26.4,40.8,49.9,74.4,74.9,83.2,113.9,142.6,471.7,518.6,175.9,249.0,306.5,271.7
1724226,Sardoba tumani,Сардобский район,Sardoba district,Сардоба тумани,57.2,120.1,151.2,223.2,282.8,286.4,237.8,203.4,86.9,385.5,441.8,687.4,374.9,765.9,775.6
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaabad district,Мирзаобод тумани,13.8,46.1,54.9,69.2,78.5,90.1,94.6,124.3,321.0,324.6,678.6,737.1,589.6,637.7,394.6
1724231,Sirdaryo tumani,Сырдарьинский район,Syrdarya district,Сирдарё тумани,82.2,73.0,75.7,93.0,118.9,156.9,308.7,438.4,604.1,1275.9,1349.2,1143.3,1417.9,1788.5,1095.2
1724235,Xovos tumani,Хавасский район,Khovos district,Ховос тумани,25.6,64.1,54.2,59.9,51.9,69.3,72.8,111.3,273.8,503.5,523.8,200.9,1814.5,979.8,534.2
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,1606.1,2221.6,2005.8,3195.2,4021.7,4428.1,4238.7,5938.4,11226.9,20353.9,21148.6,28113.6,35767.7,47709.3,73325.1237
1727401,Nurafshon shahri,Город Нурафшон,Nurafshan city,Нурафшон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.7,298.0,1378.3,1132.8,1937.4,1427.6,2333.3,2751.4298
1727404,Olmaliq shahri,Город Алмалык,Almalyk city,Олмалиқ шаҳри,298.2,295.5,136.8,347.8,583.3,528.2,396.2,992.8,2422.7,2288.1,3874.2,4982.7,9457.4,14936.9,24731.469699999998
1727407,Angren shahri,Город Ангрен,Angren city,Aнгрен шаҳри,163.4,297.2,474.0,450.8,403.5,858.8,1123.5,923.7,801.3,1553.7,1054.4,1340.7,1056.8,1629.5,4401.2568
1727413,Bekobod shahri,Город Бекабад,Bekabad city,Бекобод шаҳри,145.1,121.6,133.8,181.4,139.2,132.4,175.5,201.6,391.2,629.7,351.2,986.9,3588.4,3612.6,2988.5189
1727419,Chirchiq shahri,Город Чиpчик,Chirchik city,Чирчиқ шаҳри,100.1,103.5,86.9,65.7,132.6,125.5,192.4,697.9,1419.8,1890.4,1527.7,2275.5,2363.7,2182.2,3266.5541000000003
1727415,Ohangaron shahri,Город Ахангаран,Akhangaran city,Оҳангарон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,304.1,1650.3,1053.3,570.2,841.4,1593.1,1137.5876
1727424,Yangiyo‘lshahri,Город Янгиюль,Yangiyul city,Янгийўлшаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,148.5,145.2,200.5,247.8,358.9,375.1,751.9114000000001
1727206,Oqqo‘rg‘on tumani,Аккурганский район,Akkurgan district,Оққўрғон тумани,22.7,25.9,28.5,47.7,50.9,37.8,102.1,91.1,278.5,905.5,697.7,271.1,221.8,169.1,1332.3705
1727212,Ohangaron tumani,Ахангаранский район,Akhangaran district,Оҳангарон тумани,56.9,62.4,84.5,188.0,483.7,165.1,144.2,137.6,305.9,626.1,437.1,928.5,2253.6,2679.2,3021.9122
1727220,Bekobod tumani,Бекабадский район,Bekabad district,Бекобод тумани,23.9,32.6,29.6,48.9,48.7,51.9,35.4,43.6,90.3,108.4,268.2,270.4,443.6,464.2,680.9484
1727224,Bo‘stonliq tumani,Бостанлыкский район,Bostanlyk district,Бўстонлиқ тумани,66.4,72.9,91.0,164.1,231.1,204.5,220.1,231.8,781.3,1425.1,1064.0,1975.5,1486.9,2334.4,3289.6711
1727228,Bo‘ka tumani,Букинский район,Buka district,Бўка тумани,24.3,22.9,29.6,45.8,25.0,34.1,26.9,38.2,92.0,143.6,297.9,161.0,391.9,455.9,696.6566
1727233,Quyichirchiq tumani,Куйичирчикский район,Kuyichirchik district,Қуйичирчиқ тумани,24.1,26.4,29.7,40.7,47.7,33.1,30.9,37.4,87.0,700.8,650.5,611.0,1864.9,1837.7,1791.0431999999998
1727237,Zangiota tumani,Зангиатинский район,Zangiata district,Зангиота тумани,292.9,607.8,198.0,443.9,418.4,473.7,457.9,460.7,738.3,1315.0,2359.1,1773.7,2053.7,1972.9,2628.1555
1727239,Yuqorichirchiq tumani,Юкоричирчикский район,Yukorichirchik district,Юқоричирчиқ тумани,33.1,136.0,131.0,157.6,203.2,170.7,223.7,186.3,418.0,918.3,1017.7,708.1,892.7,2713.3,5701.5553
1727248,Qibray tumani,Кибрайский район,Kibray district,Қибрай тумани,140.5,171.5,214.5,580.5,699.4,915.6,355.7,344.0,737.5,1516.0,2220.3,5933.3,3230.7,3170.8,4123.3656
1727249,Parkent tumani,Паркентский район,Parkent district,Паркент тумани,33.2,36.5,53.2,67.1,76.8,73.5,58.3,84.5,212.1,292.6,384.4,454.5,390.2,566.1,434.338
1727250,Piskent tumani,Пскентский район,Piskent district,Пискент тумани,17.6,18.7,40.9,64.6,92.6,100.7,119.6,50.1,136.6,153.1,198.2,556.3,471.7,411.8,1147.1605
1727253,O‘rtachirchiq tumani,Уртачирчикский район,Urtachirchik district,Ўртачирчиқ тумани,30.6,34.1,57.2,82.8,133.5,168.5,159.7,157.0,487.5,658.5,750.0,493.4,759.7,1374.0,1701.9694
1727256,Chinoz tumani,Чиназский район,Chinaz district,Чиноз тумани,28.3,35.8,38.2,37.3,65.2,135.4,53.4,52.0,173.8,396.9,346.9,281.8,402.4,488.6,1785.2343
1727259,Yangiyo‘l tumani,Янгиюльский район,Yangiyul district,Янгийўл тумани,104.8,120.4,148.6,180.5,186.9,218.7,275.8,221.5,455.4,766.0,719.0,777.2,826.7,1522.2,3095.1789
1727265,Toshkent tumani,Ташкентский район,Tashkent district,Тошкент тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.6,447.3,780.5,543.9,576.8,983.0,886.4,1866.8358999999998
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,930.9,1261.4,1505.8,2130.0,2295.3,2542.3,2643.6,2954.5,5539.1,8685.4,11040.0,12625.2,15419.3,19955.0,21542.699999999997
1730401,Farg‘ona shahri,Город Фергана,Fergana city,Фарғона шаҳри,256.1,400.0,545.7,642.2,575.2,447.1,445.2,716.7,1450.5,2181.9,2551.7,3139.8,4077.4,4976.4,5183.2
1730405,Qo‘qon shahri,Город Коканд,Kokand city,Қўқон шаҳри,147.3,263.3,136.8,213.6,231.5,243.8,344.8,374.4,662.8,668.9,968.0,997.9,1032.3,1591.5,1956.6
1730408,Quvasoy shahri,Город Кувасай,Kuvasay city,Қувасой шаҳри,24.1,28.9,37.6,57.4,73.7,92.1,80.7,189.2,166.3,721.3,1030.7,618.6,440.8,586.8,1126.4
1730412,Marg‘ilon shahri,Город Маpгилан,Margilan city,Марғилон шаҳри,40.6,69.1,39.5,57.5,81.0,71.6,90.8,129.2,245.0,362.2,413.1,834.8,480.5,797.2,674.2
1730203,Oltiariq tumani,Алтыарыкский район,Altyaryk district,Олтиариқ тумани,32.7,30.1,40.8,50.8,68.6,84.6,95.2,123.0,347.1,382.5,442.4,396.3,576.5,886.6,792.0
1730206,Qo‘shtepa tumani,Куштепинский район,Kushtepa district,Қўштепа тумани,56.0,22.3,29.6,41.0,55.3,70.8,71.9,64.9,149.9,251.7,471.9,549.7,1307.4,1200.1,771.8
1730209,Bog‘dod tumani,Багдадский район,Baghdad district,Боғдод тумани,24.8,23.0,28.4,42.8,70.7,87.4,90.7,76.3,80.1,111.4,213.3,455.9,455.6,444.8,518.2
1730212,Buvayda tumani,Бувайдинский район,Buvayda district,Бувайда тумани,19.0,19.9,28.3,37.0,58.8,69.9,63.0,54.5,234.6,175.0,217.7,265.2,409.9,505.1,542.6
1730215,Beshariq tumani,Бешарыкский район,Besharik district,Бешариқ тумани,37.8,22.2,28.4,47.0,70.4,80.2,87.1,96.7,242.9,919.0,826.0,784.2,778.7,646.8,450.3
1730218,Quva tumani,Кувинский район,Kuva district,Қува тумани,18.0,25.7,36.4,43.8,86.0,122.1,108.0,121.3,144.5,276.4,340.4,352.7,305.4,534.2,415.4
1730221,Uchko‘prik tumani,Учкуприкский район,Uchkuprik district,Учкўприк тумани,22.6,30.1,28.1,35.2,88.6,80.7,76.0,88.6,220.7,427.8,470.3,732.6,1088.2,2037.0,1892.2
1730224,Rishton tumani,Риштанский район,Rishtan district,Риштон тумани,29.6,31.3,35.8,40.5,55.5,88.8,88.5,68.8,103.2,148.2,163.3,297.3,715.8,755.6,373.9
1730226,So‘x tumani,Сохский район,Sokh district,Сўх тумани,11.4,18.5,19.2,25.9,32.6,53.7,39.7,51.2,63.0,55.6,116.4,290.7,216.9,167.3,291.6
1730227,Toshloq tumani,Ташлакский район,Tashlak district,Тошлоқ тумани,42.0,34.5,32.0,39.7,61.3,93.4,104.7,87.8,124.4,195.3,230.5,442.2,765.7,1227.1,1047.8
1730230,O‘zbekiston tumani,Узбекистанский район,Uzbekistan district,Ўзбекистон тумани,26.1,30.2,38.2,57.6,75.5,81.4,91.2,120.0,146.7,828.7,1050.2,739.9,1055.0,800.9,2309.5
1730233,Farg‘ona tumani,Ферганский район,Fergana district,Фарғона тумани,22.4,35.6,38.0,70.4,131.0,207.3,213.1,269.5,744.3,318.9,628.6,670.2,544.2,1073.4,1554.1
1730236,Dang‘ara tumani,Дангаринский район,Dangara district,Данғара тумани,27.2,26.1,23.4,49.2,68.5,89.0,88.8,117.3,169.2,325.0,459.4,379.6,492.9,728.7,832.1
1730238,Furqat tumani,Фуркатский район,Furkat district,Фурқат тумани,9.8,22.1,18.3,36.4,42.1,62.5,61.4,53.3,98.8,136.1,248.8,470.3,390.5,277.2,429.9
1730242,Yozyovon tumani,Язъяванский район,Yazyavan district,Ёзёвон тумани,83.5,128.3,171.1,213.6,70.3,178.0,57.6,119.3,145.0,170.7,197.2,207.3,285.6,718.3,380.9
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,416.9,627.1,783.4,1256.9,1614.8,1531.5,1560.5,2175.9,3013.8,5032.0,5391.8,8292.0,8769.7,11666.1,15624.1
1733401,Urganch shahri,Город Ургенч,Urgench city,Урганч шаҳри,54.4,75.7,192.3,433.6,451.1,485.6,364.1,872.5,1198.3,1722.8,1617.9,2002.9,2463.3,2718.0,3690.2
1733406,Xiva shahri,Город Хива,Khiva city,Хива шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,73.5,254.2,234.9,623.9,418.4,316.9,1138.1
1733204,Bog‘ot tumani,Багатский район,Bagat district,Боғот тумани,33.3,39.7,38.3,37.9,87.8,88.2,97.9,99.5,208.7,383.5,422.6,421.9,351.7,531.8,598.0
1733208,Gurlan tumani,Гурленский район,Gurlan district,Гурлан тумани,22.4,30.6,35.8,42.8,56.7,87.2,88.5,65.4,130.3,244.3,314.3,430.4,462.7,373.7,869.8
1733212,Qo‘shko‘pir tumani,Кошкупырский район,Kushkupyr district,Қўшкўпир тумани,20.1,25.5,38.8,60.8,49.4,77.3,110.5,74.6,161.1,240.9,294.3,409.1,710.6,1447.5,1902.1
1733217,Urganch tumani,Ургенчский район,Urgench district,Урганч тумани,35.6,40.2,46.7,105.5,151.3,139.4,185.6,173.6,249.3,381.0,402.0,489.4,645.3,1476.7,2113.6
1733220,Xazorasp tumani,Хазараспский район,Khazarasp district,Хазорасп тумани,28.7,37.2,48.0,59.8,206.9,141.3,133.0,220.1,187.6,362.1,280.1,707.1,486.3,727.4,921.2
1733221,Tuproqqal’a tumani,Тупроккалинский район,Tuprakkala district,Тупроққалъа тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.9,381.2,309.4,524.2,683.6
1733223,Xonqa tumani,Ханкинский район,Khanka district,Хонқа тумани,26.2,31.2,41.8,55.1,77.2,110.8,152.8,125.3,219.0,447.3,539.0,505.6,691.4,654.3,767.9
1733226,Xiva tumani,Хивинский район,Khiva district,Хива тумани,24.7,31.8,37.8,69.5,75.7,104.7,134.7,99.7,106.7,225.6,188.6,406.9,493.3,815.2,1135.7
1733230,Shovot tumani,Шаватский район,Shavat district,Шовот тумани,29.7,56.4,49.7,57.8,208.5,136.2,166.8,248.2,195.2,183.4,293.1,407.8,581.1,568.1,495.9
1733233,Yangiariq tumani,Янгиарыкский район,Yangiaryk district,Янгиариқ тумани,18.5,22.7,26.9,37.4,52.9,87.2,42.7,70.4,151.6,261.9,316.7,1162.6,767.3,681.7,579.4
1733236,Yangibozor tumani,Янгибазарский район,Yangibazar district,Янгибозор тумани,17.0,20.4,26.2,53.0,49.0,73.7,83.9,66.3,132.4,305.0,280.3,343.2,388.9,830.6,728.6
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,3309.0,3523.1,5433.1,4977.1,5969.5,6854.6,9268.9,13573.7,26435.7,42458.1,50371.4,58172.7,56847.9,71143.7,91642.8
1726262,Uchtepa tumani,Учтепинский район,Uchtepa district,Учтепа тумани,66.9,83.9,167.9,171.6,211.9,303.2,341.6,538.7,919.8,912.5,1928.1,1565.7,2514.9,6122.8,3612.6
1726264,Bektemir tumani,Бектемирский район,Bektemir district,Бектемир тумани,35.5,56.5,204.1,108.5,264.5,143.9,324.1,402.4,803.0,914.5,1400.7,1586.1,1264.7,2001.6,2851.2
1726266,Yunusobod tumani,Юнусабадский район,Yunusabad district,Юнусобод тумани,190.8,477.4,914.6,567.9,1050.9,1192.2,1795.6,2826.3,3896.2,4258.5,10967.6,13640.4,9548.7,10305.3,16962.9
1726269,Mirzo Ulug‘bek tumani,Мирзо Улугбекский район,Mirzo Ulugbek district,Мирзо Улуғбек тумани,194.9,238.7,506.2,461.2,463.2,597.2,643.0,832.9,2277.6,3656.1,3887.2,3975.3,4264.9,5874.2,7855.3
1726273,Mirobod tumani,Мирабадский район,Mirabad district,Миробод тумани,697.8,732.2,983.2,965.1,812.9,805.7,1691.4,1353.6,4029.6,5840.0,8522.3,11228.8,5726.6,6832.3,7842.8
1726277,Shayxontoxur tumani,Шайхантахурский район,Shaykhantakhur district,Шайхонтохур тумани,208.8,398.8,456.9,460.9,1156.8,901.3,802.9,1624.9,1967.3,6648.4,5705.2,7754.6,8025.6,10561.8,15610.8
1726280,Olmazor tumani,Алмазарский район,Almazar district,Олмазор тумани,682.2,383.7,405.0,436.9,280.2,691.0,762.9,1211.5,1646.9,2649.5,3282.5,4216.3,5494.6,5060.5,3804.8
1726283,Sirg‘ali tumani,Сергелийский район,Sergeli district,Сирғали тумани,153.3,216.6,218.6,281.1,316.9,418.6,593.7,1357.0,4578.0,6955.2,2050.9,2296.3,3983.3,4808.8,4564.0
1726287,Yakkasaroy tumani,Яккасарайский район,Yakkasaray district,Яккасарой тумани,252.7,493.8,603.2,569.5,660.6,641.1,825.5,1140.1,1261.4,2141.0,3410.9,2464.4,4916.0,4891.1,7303.4
1726290,Yashnobod tumani,Яшнободский район,Yashnabad district,Яшнобод тумани,360.8,208.1,421.4,551.5,316.3,519.0,729.2,961.2,2402.2,3052.3,4109.3,4540.1,3644.7,7342.3,8963.5
1726292,Yangihayot tumani,Янгихаётский район,Yangikhayot district,Янгиҳаёт тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.4,1517.8,2112.2,3215.2,4249.1
1726294,Chilonzor tumani,Чиланзарский район,Chilanzar district,Чилонзор тумани,465.3,233.4,552.0,402.9,427.7,641.4,726.2,1162.6,2653.7,5149.6,4905.3,3386.9,5351.6,4127.8,8022.4
